session_id,customer_id,session_date,pages_visited,time_spent_minutes,device_type,source
3655,624,2025-06-03,9,49.26,Mobile,Referral
3656,428,2024-09-14,3,70.7,Mobile,Referral
3657,828,2025-02-16,2,56.08,Tablet,Paid
3658,649,2025-11-22,11,48.34,Desktop,Referral
3659,819,2024-06-17,13,43.02,Tablet,Organic
3660,953,2024-04-07,15,111.79,Tablet,Paid
3661,971,2024-01-25,10,42.01,Desktop,Referral
3662,737,2025-03-27,14,62.76,Mobile,Paid
3663,26,2024-06-08,3,75.73,Tablet,Referral
3664,127,2024-12-22,14,59.07,Desktop,Paid
3665,784,2025-02-17,8,72.24,Mobile,Organic
3666,446,2025-07-08,11,49.13,Desktop,Paid
3667,689,2024-05-01,8,20.78,Desktop,Paid
3668,504,2025-11-14,11,21.4,Mobile,Paid
3669,742,2024-02-19,13,83.01,Mobile,Paid
3670,338,2024-05-10,7,49.79,Mobile,Paid
3671,442,2025-07-14,15,101.65,Mobile,Paid
3672,932,2025-09-22,1,76.16,Desktop,Paid
3673,900,2024-10-13,6,60.47,Desktop,Organic
3674,212,2024-04-28,7,91.95,Tablet,Referral
3675,634,2025-11-05,14,44.54,Mobile,Organic
3676,845,2025-05-18,14,114.08,Tablet,Organic
3677,905,2024-09-30,7,71.69,Mobile,Paid
3678,761,2024-08-17,2,107.81,Tablet,Referral
3679,142,2025-02-19,2,77.56,Mobile,Paid
3680,959,2024-12-19,14,3.19,Tablet,Referral
3681,310,2024-04-15,15,88.97,Tablet,Referral
3682,402,2024-12-13,5,103.64,Tablet,Referral
3683,509,2024-10-05,6,94.21,Mobile,Paid
3684,906,2024-11-22,10,23.39,Tablet,Referral
3685,992,2024-10-27,12,14.35,Mobile,Organic
3686,306,2025-01-06,8,26.95,Desktop,Paid
3687,210,2024-12-16,12,45.88,Tablet,Paid
3688,675,2024-12-03,2,19.16,Mobile,Organic
3689,959,2024-12-13,4,57.7,Mobile,Paid
3690,311,2024-09-09,3,108.11,Mobile,Referral
3691,7,2025-02-13,1,26.94,Desktop,Referral
3692,434,2024-05-10,4,74.44,Mobile,Organic
3693,377,2024-09-05,15,105.55,Tablet,Paid
3694,120,2025-08-03,5,32.71,Mobile,Referral
3695,467,2025-02-06,15,86.49,Tablet,Paid
3696,239,2024-10-25,5,107.48,Mobile,Organic
3697,410,2024-01-24,8,72.62,Tablet,Referral
3698,942,2024-05-10,14,69.01,Mobile,Organic
3699,332,2025-09-07,12,63.71,Desktop,Paid
3700,801,2025-07-24,10,74.49,Mobile,Referral
3701,402,2024-07-26,15,67.75,Desktop,Organic
3702,621,2024-02-07,3,57.98,Mobile,Organic
3703,894,2024-12-11,9,112.63,Mobile,Organic
3704,641,2024-06-16,11,47.0,Mobile,Paid
3705,540,2025-03-06,1,45.15,Desktop,Organic
3706,646,2024-01-25,6,13.07,Desktop,Referral
3707,918,2025-02-26,3,105.97,Tablet,Organic
3708,813,2024-08-24,11,95.23,Desktop,Paid
3709,490,2024-05-18,4,38.3,Mobile,Organic
3710,5,2025-07-23,6,31.96,Tablet,Referral
3711,906,2025-08-23,12,25.79,Mobile,Paid
3712,318,2025-02-03,13,60.26,Tablet,Organic
3713,409,2023-12-18,14,86.8,Tablet,Referral
3714,1,2025-01-28,3,33.37,Tablet,Paid
3715,338,2025-04-19,13,82.91,Desktop,Referral
3716,187,2025-01-25,6,81.59,Tablet,Paid
3717,712,2025-08-11,14,105.78,Desktop,Referral
3718,21,2024-07-18,12,43.98,Desktop,Paid
3719,255,2024-04-17,15,63.15,Tablet,Referral
3720,358,2024-10-30,11,5.49,Mobile,Organic
3721,477,2025-08-01,11,105.98,Mobile,Paid
3722,363,2024-12-15,12,51.13,Mobile,Referral
3723,458,2025-09-24,4,78.37,Desktop,Referral
3724,561,2024-03-10,15,3.52,Desktop,Organic
3725,261,2024-04-27,12,71.83,Desktop,Referral
3726,346,2024-05-03,14,70.39,Tablet,Organic
3727,698,2025-03-16,8,79.15,Tablet,Paid
3728,169,2025-03-15,8,47.78,Tablet,Paid
3729,339,2023-12-10,7,43.78,Mobile,Organic
3730,514,2025-05-10,9,57.44,Mobile,Paid
3731,188,2025-08-21,9,61.68,Desktop,Organic
3732,433,2024-12-14,14,75.86,Tablet,Organic
3733,304,2025-09-19,7,97.24,Desktop,Organic
3734,271,2024-10-10,4,113.7,Mobile,Paid
3735,673,2024-02-27,11,70.68,Desktop,Organic
3736,554,2024-09-07,7,108.64,Tablet,Referral
3737,931,2025-10-02,3,22.8,Mobile,Paid
3738,208,2023-12-21,14,109.04,Mobile,Paid
3739,231,2023-12-25,3,19.91,Desktop,Organic
3740,263,2024-02-10,12,9.48,Desktop,Paid
3741,239,2024-01-27,1,47.38,Tablet,Referral
3742,400,2024-02-01,9,111.24,Tablet,Paid
3743,251,2024-05-21,3,75.46,Tablet,Organic
3744,471,2025-03-17,10,26.18,Mobile,Organic
3745,726,2024-02-20,8,105.16,Tablet,Paid
3746,913,2024-08-15,14,91.83,Tablet,Organic
3747,481,2024-07-26,14,16.21,Mobile,Paid
3748,488,2025-01-11,4,102.98,Desktop,Referral
3749,514,2023-11-30,10,16.62,Desktop,Paid
3750,713,2024-07-26,4,65.19,Tablet,Referral
3751,634,2024-07-06,14,93.8,Desktop,Referral
3752,227,2024-04-20,10,49.3,Desktop,Organic
3753,246,2025-07-04,1,57.62,Tablet,Referral
3754,619,2024-05-02,1,11.62,Mobile,Organic
3755,52,2024-10-15,6,4.51,Mobile,Referral
3756,435,2024-06-12,13,106.17,Mobile,Organic
3757,553,2024-12-21,6,54.69,Desktop,Paid
3758,576,2025-03-24,8,99.87,Tablet,Referral
3759,887,2024-03-30,8,84.45,Mobile,Paid
3760,434,2025-07-10,13,9.41,Tablet,Paid
3761,578,2024-01-26,13,93.53,Tablet,Paid
3762,351,2024-06-20,13,84.12,Tablet,Paid
3763,921,2025-02-26,15,99.44,Desktop,Paid
3764,828,2025-03-12,15,57.57,Desktop,Paid
3765,199,2023-12-09,10,25.54,Tablet,Referral
3766,538,2024-02-05,2,107.78,Tablet,Referral
3767,560,2023-12-01,14,88.46,Tablet,Paid
3768,634,2025-10-01,12,94.43,Tablet,Organic
3769,355,2025-06-15,8,50.06,Mobile,Paid
3770,9,2025-01-10,8,75.8,Mobile,Referral
3771,111,2024-09-30,14,47.59,Desktop,Referral
3772,417,2024-02-13,5,54.95,Mobile,Referral
3773,822,2025-08-12,14,76.49,Desktop,Referral
3774,983,2025-11-24,3,63.59,Desktop,Referral
3775,996,2024-09-23,5,108.86,Mobile,Organic
3776,367,2025-07-25,5,18.88,Mobile,Organic
3777,303,2025-08-27,13,104.32,Mobile,Paid
3778,798,2025-11-03,7,28.76,Tablet,Paid
3779,935,2025-08-30,14,58.09,Mobile,Referral
3780,879,2024-06-11,10,118.67,Desktop,Organic
3781,990,2025-09-01,5,93.16,Desktop,Referral
3782,896,2024-11-21,10,97.63,Mobile,Paid
3783,213,2025-05-29,7,44.02,Desktop,Paid
3784,13,2025-03-14,7,112.38,Desktop,Referral
3785,370,2023-12-14,11,16.75,Desktop,Paid
3786,72,2024-07-29,7,38.1,Mobile,Referral
3787,419,2025-09-11,5,69.34,Tablet,Organic
3788,122,2025-04-01,11,43.71,Tablet,Referral
3789,159,2025-08-12,9,15.45,Desktop,Paid
3790,494,2025-04-24,5,84.98,Desktop,Paid
3791,42,2025-03-12,1,15.65,Desktop,Paid
3792,310,2025-02-15,15,61.22,Tablet,Paid
3793,853,2024-02-07,12,33.43,Desktop,Paid
3794,612,2024-08-22,5,6.22,Tablet,Organic
3795,195,2025-11-02,8,81.39,Tablet,Referral
3796,441,2024-12-07,13,62.37,Tablet,Paid
3797,799,2024-05-22,15,11.89,Tablet,Organic
3798,882,2025-01-14,15,9.72,Tablet,Paid
3799,778,2025-04-26,8,106.14,Mobile,Organic
3800,632,2025-11-15,14,70.03,Tablet,Paid
3801,701,2023-12-20,3,86.37,Desktop,Referral
3802,759,2024-09-21,10,84.02,Desktop,Paid
3803,72,2024-11-16,11,36.54,Desktop,Referral
3804,70,2025-03-20,7,83.96,Desktop,Paid
3805,952,2025-11-28,14,117.65,Desktop,Paid
3806,975,2025-02-16,3,93.62,Tablet,Referral
3807,120,2024-09-20,15,109.78,Mobile,Referral
3808,151,2024-11-22,11,25.55,Tablet,Organic
3809,237,2025-04-30,6,62.79,Desktop,Paid
3810,862,2024-05-27,2,82.27,Mobile,Paid
3811,248,2024-09-25,6,81.24,Desktop,Paid
3812,923,2024-11-15,9,87.5,Tablet,Organic
3813,91,2024-04-18,12,59.69,Tablet,Paid
3814,426,2023-12-28,3,54.7,Mobile,Referral
3815,198,2025-02-25,6,37.9,Tablet,Referral
3816,538,2025-05-07,11,118.42,Tablet,Referral
3817,508,2024-10-01,5,96.0,Tablet,Referral
3818,852,2024-02-29,13,83.02,Mobile,Paid
3819,841,2024-01-03,1,14.31,Tablet,Referral
3820,394,2025-08-13,10,106.68,Mobile,Organic
3821,452,2024-04-18,9,49.54,Desktop,Organic
3822,911,2025-07-13,7,84.78,Desktop,Paid
3823,51,2024-04-28,7,41.37,Desktop,Organic
3824,441,2024-11-19,7,73.17,Tablet,Organic
3825,56,2024-04-18,5,57.06,Mobile,Referral
3826,713,2024-10-30,5,115.05,Desktop,Organic
3827,162,2024-07-24,12,52.53,Tablet,Paid
3828,523,2024-05-21,10,45.17,Desktop,Organic
3829,377,2025-05-06,8,21.68,Mobile,Referral
3830,560,2024-04-12,1,108.39,Tablet,Organic
3831,823,2024-01-13,4,87.84,Tablet,Referral
3832,863,2024-09-07,11,75.04,Tablet,Organic
3833,155,2024-12-29,3,27.84,Desktop,Paid
3834,658,2025-08-11,4,103.67,Mobile,Referral
3835,36,2024-09-25,1,46.62,Tablet,Paid
3836,264,2025-02-12,15,89.25,Tablet,Organic
3837,875,2025-02-11,4,3.71,Desktop,Paid
3838,177,2024-11-04,14,30.93,Tablet,Referral
3839,498,2024-03-31,6,9.8,Tablet,Referral
3840,135,2025-10-25,15,29.84,Tablet,Paid
3841,119,2024-06-24,14,113.69,Desktop,Paid
3842,524,2025-11-06,14,63.46,Mobile,Organic
3843,50,2024-09-07,7,48.13,Mobile,Referral
3844,125,2025-03-25,8,32.7,Mobile,Paid
3845,28,2024-11-28,13,15.07,Desktop,Organic
3846,128,2024-02-18,1,69.18,Tablet,Paid
3847,574,2025-04-29,11,19.45,Mobile,Paid
3848,46,2025-09-15,12,42.96,Tablet,Referral
3849,156,2025-07-06,7,20.81,Tablet,Paid
3850,872,2025-04-14,5,17.77,Desktop,Referral
3851,519,2024-09-07,13,91.58,Mobile,Organic
3852,906,2024-09-06,14,57.62,Mobile,Paid
3853,644,2025-11-09,5,74.11,Tablet,Referral
3854,207,2025-05-12,1,90.58,Tablet,Paid
3855,540,2024-11-08,9,79.39,Mobile,Organic
3856,940,2025-03-24,5,40.64,Desktop,Referral
3857,605,2024-04-29,3,119.09,Desktop,Paid
3858,426,2024-03-30,15,68.5,Tablet,Organic
3859,904,2025-07-18,15,72.3,Tablet,Organic
3860,441,2025-10-10,9,82.26,Mobile,Organic
3861,206,2024-12-13,11,86.88,Tablet,Paid
3862,604,2024-11-26,14,39.6,Tablet,Organic
3863,364,2023-12-05,5,116.0,Mobile,Referral
3864,889,2024-03-01,10,88.37,Tablet,Organic
3865,947,2024-02-27,4,80.06,Mobile,Paid
3866,578,2025-05-12,7,77.38,Mobile,Organic
3867,307,2024-08-16,6,105.37,Mobile,Paid
3868,815,2024-07-26,15,99.49,Desktop,Paid
3869,830,2025-05-09,12,75.69,Mobile,Referral
3870,796,2025-03-24,11,95.97,Desktop,Referral
3871,908,2024-02-12,2,33.2,Tablet,Paid
3872,936,2025-09-07,5,57.7,Desktop,Organic
3873,950,2024-11-26,14,94.0,Mobile,Referral
3874,562,2025-05-08,6,31.31,Tablet,Referral
3875,390,2024-12-21,3,56.55,Desktop,Organic
3876,933,2024-05-07,4,28.5,Desktop,Organic
3877,641,2025-03-29,14,23.25,Tablet,Organic
3878,847,2025-08-18,4,92.95,Desktop,Paid
3879,759,2024-04-20,2,84.39,Desktop,Referral
3880,57,2025-06-19,1,21.39,Mobile,Paid
3881,163,2025-09-09,5,47.82,Desktop,Referral
3882,929,2025-09-20,1,65.56,Tablet,Paid
3883,43,2024-10-16,7,68.44,Tablet,Paid
3884,884,2023-12-03,3,62.57,Desktop,Referral
3885,536,2025-08-25,1,1.26,Tablet,Organic
3886,592,2025-02-27,13,71.05,Tablet,Organic
3887,79,2024-10-24,1,41.68,Mobile,Referral
3888,860,2024-12-28,7,80.85,Mobile,Referral
3889,392,2024-08-20,11,102.34,Desktop,Paid
3890,905,2024-10-10,3,31.23,Mobile,Paid
3891,394,2024-12-28,5,112.34,Mobile,Organic
3892,742,2025-01-31,11,102.28,Tablet,Referral
3893,4,2025-05-17,2,2.36,Mobile,Paid
3894,764,2025-01-19,3,20.28,Mobile,Organic
3895,413,2025-10-03,13,44.52,Desktop,Referral
3896,474,2025-04-10,5,4.08,Tablet,Referral
3897,689,2025-05-16,14,85.92,Tablet,Organic
3898,749,2025-01-30,8,96.8,Mobile,Referral
3899,712,2024-10-21,8,89.25,Mobile,Organic
3900,370,2025-07-07,15,92.24,Tablet,Organic
3901,368,2024-01-17,14,31.32,Tablet,Organic
3902,533,2023-12-27,1,56.82,Tablet,Referral
3903,138,2025-11-19,6,49.37,Tablet,Organic
3904,791,2025-07-09,10,106.71,Mobile,Organic
3905,456,2025-01-09,7,84.45,Desktop,Organic
3906,161,2024-08-22,12,114.97,Desktop,Paid
3907,712,2025-05-06,7,43.53,Tablet,Referral
3908,813,2025-03-13,6,15.04,Mobile,Referral
3909,501,2024-12-02,15,109.74,Mobile,Paid
3910,588,2024-05-03,2,22.46,Mobile,Paid
3911,946,2024-08-25,13,79.45,Mobile,Organic
3912,361,2024-12-23,9,2.65,Mobile,Paid
3913,711,2024-09-18,8,26.95,Mobile,Referral
3914,912,2024-12-05,15,26.85,Mobile,Referral
3915,142,2025-09-29,2,48.18,Tablet,Referral
3916,895,2025-09-04,9,49.16,Tablet,Paid
3917,534,2025-08-26,2,92.37,Mobile,Referral
3918,154,2025-11-13,15,41.66,Mobile,Paid
3919,552,2025-09-05,8,65.07,Desktop,Organic
3920,408,2025-03-03,15,2.38,Tablet,Paid
3921,230,2024-07-14,14,71.16,Mobile,Referral
3922,617,2025-09-04,2,27.85,Desktop,Referral
3923,153,2024-05-13,10,95.93,Desktop,Referral
3924,949,2025-05-24,7,48.38,Mobile,Paid
3925,346,2025-11-10,6,108.18,Mobile,Paid
3926,153,2024-04-29,14,94.28,Desktop,Referral
3927,674,2025-09-24,2,54.74,Desktop,Referral
3928,282,2024-10-14,13,41.18,Mobile,Organic
3929,227,2024-06-29,14,27.94,Desktop,Organic
3930,830,2024-06-27,3,6.09,Mobile,Organic
3931,448,2025-10-16,13,19.8,Tablet,Organic
3932,992,2024-12-19,8,49.59,Mobile,Organic
3933,182,2024-01-08,12,90.37,Desktop,Organic
3934,175,2024-04-08,4,117.02,Desktop,Referral
3935,672,2024-09-22,9,20.83,Tablet,Organic
3936,361,2024-05-03,15,40.98,Desktop,Referral
3937,603,2024-03-25,2,50.69,Tablet,Referral
3938,297,2024-12-14,12,79.14,Mobile,Referral
3939,140,2024-10-02,7,8.11,Tablet,Organic
3940,937,2025-09-12,11,26.4,Tablet,Organic
3941,72,2024-12-16,11,33.3,Tablet,Organic
3942,283,2025-04-23,7,91.78,Mobile,Organic
3943,674,2024-10-24,4,84.14,Desktop,Organic
3944,595,2025-10-17,2,24.48,Desktop,Referral
3945,973,2025-08-13,13,91.65,Desktop,Organic
3946,4,2025-07-16,2,114.96,Tablet,Organic
3947,737,2025-10-09,12,54.68,Tablet,Organic
3948,436,2024-08-28,10,20.91,Desktop,Referral
3949,823,2025-03-05,4,34.71,Mobile,Paid
3950,673,2024-09-30,9,99.21,Tablet,Organic
3951,186,2025-08-18,11,68.73,Mobile,Organic
3952,146,2025-10-07,10,15.45,Tablet,Paid
3953,456,2025-08-11,10,15.53,Tablet,Paid
3954,836,2024-06-21,2,68.25,Tablet,Paid
3955,627,2025-06-23,10,114.07,Tablet,Paid
3956,81,2024-08-16,13,74.39,Desktop,Organic
3957,750,2025-01-05,7,17.06,Desktop,Organic
3958,637,2024-11-09,14,38.84,Tablet,Organic
3959,993,2025-04-22,12,35.65,Mobile,Organic
3960,658,2025-06-27,11,68.15,Mobile,Referral
3961,440,2024-09-25,9,2.6,Mobile,Paid
3962,352,2024-09-24,4,34.65,Mobile,Referral
3963,503,2025-03-24,7,102.32,Mobile,Organic
3964,456,2024-06-18,1,42.42,Tablet,Referral
3965,692,2025-08-27,13,90.23,Desktop,Paid
3966,104,2025-02-25,3,107.81,Desktop,Organic
3967,795,2025-04-04,8,82.05,Desktop,Organic
3968,134,2024-06-22,10,20.35,Tablet,Referral
3969,225,2024-11-07,3,7.7,Desktop,Paid
3970,407,2025-06-30,3,43.49,Desktop,Organic
3971,981,2024-01-29,4,37.16,Tablet,Paid
3972,257,2024-08-26,7,24.02,Mobile,Organic
3973,256,2024-08-30,13,48.58,Mobile,Paid
3974,970,2025-09-13,6,111.35,Desktop,Organic
3975,724,2025-04-01,1,104.21,Mobile,Paid
3976,656,2025-08-19,8,45.25,Desktop,Referral
3977,194,2025-06-25,10,103.55,Mobile,Referral
3978,450,2024-06-02,15,77.19,Mobile,Organic
3979,122,2024-06-30,11,85.95,Mobile,Paid
3980,124,2025-09-23,13,85.37,Mobile,Organic
3981,879,2024-11-08,8,14.45,Desktop,Organic
3982,280,2025-11-03,3,18.53,Desktop,Organic
3983,916,2024-06-13,8,96.21,Mobile,Referral
3984,914,2025-09-30,8,33.21,Mobile,Referral
3985,395,2024-08-04,8,70.89,Mobile,Referral
3986,968,2025-04-16,15,114.65,Mobile,Organic
3987,109,2023-12-28,7,98.95,Mobile,Referral
3988,508,2025-06-08,5,4.36,Mobile,Paid
3989,895,2025-04-08,1,7.91,Mobile,Organic
3990,380,2024-03-09,1,100.21,Tablet,Paid
3991,486,2024-06-13,7,3.23,Desktop,Organic
3992,890,2023-12-18,14,102.34,Mobile,Paid
3993,619,2025-07-23,15,6.79,Tablet,Paid
3994,199,2024-09-08,13,105.49,Desktop,Paid
3995,631,2024-06-04,5,95.11,Tablet,Referral
3996,488,2024-11-07,6,72.28,Desktop,Organic
3997,792,2024-12-18,5,23.04,Desktop,Referral
3998,699,2024-04-09,2,107.21,Desktop,Paid
3999,651,2025-03-10,10,111.52,Mobile,Paid
4000,848,2025-04-15,9,70.68,Mobile,Paid
